experiment_id,user_id,variant,conversion_flag
7108,22651,Treatment,0
7109,4503,Control,0
7110,12184,Control,1
7111,19798,Treatment,0
7112,1315,Treatment,0
7113,3009,Control,0
7114,11106,Control,1
7115,5432,Treatment,0
7116,18724,Treatment,0
7117,24959,Control,0
7118,5108,Control,0
7119,19952,Control,0
7120,7105,Control,1
7121,20228,Treatment,0
7122,3335,Treatment,0
7123,18871,Treatment,0
7124,17026,Control,0
7125,10307,Treatment,0
7126,15135,Control,0
7127,2277,Control,1
7128,18670,Treatment,0
7129,11875,Control,0
7130,20923,Treatment,0
7131,14780,Treatment,0
7132,21143,Treatment,1
7133,8166,Control,0
7134,3762,Control,0
7135,20939,Treatment,0
7136,24327,Control,0
7137,61,Control,0
7138,7601,Treatment,0
7139,16241,Treatment,0
7140,19871,Control,0
7141,4109,Control,0
7142,14340,Control,0
7143,10348,Treatment,0
7144,500,Treatment,0
7145,13513,Treatment,1
7146,4201,Control,0
7147,10901,Treatment,0
7148,19290,Control,0
7149,11094,Control,0
7150,3355,Control,0
7151,3021,Treatment,0
7152,17351,Treatment,0
7153,727,Treatment,0
7154,12595,Treatment,0
7155,8820,Treatment,0
7156,15568,Control,0
7157,14937,Control,0
7158,12474,Treatment,0
7159,15911,Treatment,0
7160,10395,Treatment,0
7161,11692,Treatment,0
7162,19785,Treatment,0
7163,3118,Treatment,0
7164,5796,Control,0
7165,21314,Treatment,0
7166,18222,Treatment,0
7167,14397,Control,0
7168,7057,Control,0
7169,24549,Treatment,0
7170,774,Control,0
7171,13391,Treatment,1
7172,24323,Treatment,0
7173,24631,Treatment,0
7174,6233,Treatment,0
7175,21659,Treatment,0
7176,3458,Treatment,0
7177,8712,Treatment,0
7178,1010,Control,1
7179,6910,Control,0
7180,14587,Control,0
7181,24855,Treatment,0
7182,21925,Control,0
7183,3928,Treatment,0
7184,9914,Treatment,1
7185,6238,Treatment,0
7186,4484,Treatment,0
7187,15533,Treatment,0
7188,3439,Control,0
7189,93,Treatment,0
7190,18352,Treatment,0
7191,18809,Control,0
7192,9183,Control,0
7193,24269,Treatment,0
7194,5952,Treatment,0
7195,13060,Control,0
7196,13387,Treatment,0
7197,21241,Treatment,0
7198,8124,Treatment,0
7199,6922,Control,0
7200,7844,Treatment,0
7201,16547,Control,0
7202,19567,Control,0
7203,2119,Treatment,0
7204,1766,Control,0
7205,20972,Control,0
7206,23210,Control,1
7207,24030,Control,0
7208,8179,Control,0
7209,18893,Control,0
7210,2847,Control,0
7211,24460,Control,0
7212,9595,Control,1
7213,22086,Treatment,0
7214,10779,Control,0
7215,22457,Control,0
7216,5,Control,0
7217,918,Treatment,0
7218,20673,Treatment,1
7219,17020,Control,0
7220,20418,Control,0
7221,20582,Treatment,0
7222,15543,Control,0
7223,1477,Treatment,0
7224,9837,Treatment,0
7225,14556,Control,0
7226,18616,Control,0
7227,12100,Treatment,0
7228,20052,Control,0
7229,4495,Control,0
7230,24153,Control,0
7231,19258,Control,0
7232,16465,Treatment,0
7233,841,Control,0
7234,5563,Control,0
7235,24903,Control,0
7236,23390,Control,0
7237,24033,Control,0
7238,677,Treatment,0
7239,24488,Treatment,0
7240,23271,Treatment,1
7241,20440,Treatment,0
7242,950,Treatment,0
7243,2682,Control,0
7244,870,Control,0
7245,23587,Treatment,0
7246,22089,Control,0
7247,15496,Treatment,0
7248,17084,Treatment,0
7249,17423,Treatment,0
7250,24944,Treatment,0
7251,24703,Treatment,0
7252,18343,Control,0
7253,13721,Control,0
7254,13354,Treatment,0
7255,7445,Treatment,0
7256,21338,Treatment,0
7257,17670,Treatment,1
7258,6245,Control,0
7259,19788,Control,0
7260,17006,Treatment,0
7261,20987,Control,0
7262,17442,Control,0
7263,130,Treatment,1
7264,7106,Control,0
7265,6163,Control,0
7266,21018,Treatment,1
7267,273,Treatment,0
7268,981,Treatment,0
7269,24987,Control,0
7270,2198,Treatment,0
7271,24913,Treatment,0
7272,10459,Treatment,0
7273,5597,Treatment,0
7274,12797,Treatment,0
7275,2872,Control,0
7276,24795,Control,0
7277,6188,Treatment,0
7278,19795,Treatment,0
7279,18447,Treatment,0
7280,16784,Control,1
7281,15195,Control,0
7282,21403,Treatment,0
7283,1555,Treatment,0
7284,13565,Treatment,0
7285,10301,Treatment,0
7286,24531,Treatment,0
7287,361,Treatment,0
7288,12161,Treatment,0
7289,7701,Treatment,0
7290,13059,Treatment,0
7291,4581,Control,0
7292,15822,Treatment,1
7293,2097,Treatment,0
7294,19935,Control,0
7295,8076,Control,0
7296,5523,Control,0
7297,20218,Treatment,0
7298,16252,Control,0
7299,8380,Treatment,0
7300,3485,Control,0
7301,17638,Treatment,0
7302,21703,Control,0
7303,4868,Treatment,0
7304,1787,Treatment,1
7305,2583,Treatment,0
7306,14094,Treatment,0
7307,7767,Treatment,0
7308,9329,Control,0
7309,20831,Control,0
7310,23614,Control,0
7311,22409,Treatment,0
7312,6853,Treatment,0
7313,1504,Treatment,0
7314,15380,Treatment,0
7315,21789,Treatment,0
7316,5560,Control,0
7317,8538,Treatment,0
7318,14252,Treatment,0
7319,13178,Control,0
7320,19116,Treatment,0
7321,9298,Control,0
7322,9906,Control,0
7323,8107,Treatment,0
7324,15143,Treatment,0
7325,5961,Treatment,1
7326,11480,Treatment,0
7327,18902,Treatment,0
7328,19999,Treatment,0
7329,6688,Control,0
7330,14606,Control,0
7331,229,Control,0
7332,24587,Control,0
7333,13672,Treatment,0
7334,14341,Treatment,0
7335,24056,Control,0
7336,8372,Treatment,1
7337,5773,Treatment,0
7338,11796,Treatment,0
7339,3932,Control,0
7340,3271,Control,1
7341,9184,Control,1
7342,2524,Treatment,0
7343,22385,Treatment,0
7344,7865,Control,0
7345,13209,Treatment,0
7346,17223,Treatment,0
7347,21517,Control,0
7348,7589,Control,0
7349,1664,Control,0
7350,19741,Control,0
7351,5458,Control,0
7352,6794,Treatment,0
7353,6515,Treatment,0
7354,10420,Treatment,0
7355,10926,Treatment,1
7356,8480,Control,0
7357,20903,Treatment,1
7358,24683,Control,0
7359,12281,Treatment,0
7360,1802,Treatment,0
7361,21293,Control,1
7362,4677,Treatment,0
7363,18773,Treatment,0
7364,10344,Control,0
7365,8987,Treatment,0
7366,13878,Treatment,0
7367,18458,Treatment,0
7368,3563,Treatment,0
7369,468,Control,0
7370,9034,Control,0
7371,1648,Control,0
7372,5582,Control,0
7373,745,Control,0
7374,10722,Control,0
7375,18914,Control,0
7376,24024,Treatment,0
7377,1941,Control,0
7378,2271,Control,0
7379,18276,Control,0
7380,22031,Control,0
7381,21295,Control,0
7382,18590,Treatment,1
7383,9612,Control,0
7384,12417,Control,0
7385,11387,Treatment,0
7386,12988,Treatment,0
7387,4085,Treatment,0
7388,16377,Treatment,0
7389,8947,Control,0
7390,10527,Treatment,0
7391,19705,Control,0
7392,18891,Treatment,0
7393,16503,Control,0
7394,18954,Control,0
7395,10485,Treatment,0
7396,19352,Control,0
7397,7403,Control,0
7398,11224,Control,0
7399,23188,Control,0
7400,11270,Control,0
7401,5855,Control,0
7402,5749,Treatment,0
7403,14152,Treatment,0
7404,8524,Control,0
7405,796,Treatment,0
7406,6241,Control,0
7407,19337,Treatment,0
7408,18709,Control,0
7409,23869,Treatment,0
7410,6632,Control,1
7411,2948,Control,0
7412,17126,Treatment,0
7413,7137,Treatment,0
7414,10202,Treatment,0
7415,10036,Control,1
7416,9313,Treatment,1
7417,12790,Control,0
7418,1686,Treatment,0
7419,22141,Treatment,0
7420,20975,Treatment,0
7421,6193,Treatment,0
7422,7308,Control,0
7423,9703,Control,0
7424,13320,Control,0
7425,6485,Control,0
7426,1798,Control,0
7427,11566,Treatment,0
7428,22593,Treatment,0
7429,4172,Treatment,0
7430,8749,Control,0
7431,15932,Control,0
7432,7175,Control,0
7433,5373,Control,0
7434,14820,Control,0
7435,13574,Control,0
7436,18280,Treatment,0
7437,8126,Control,0
7438,9372,Control,0
7439,21824,Control,0
7440,24912,Treatment,0
7441,21887,Treatment,0
7442,5449,Treatment,0
7443,13588,Treatment,0
7444,7830,Control,0
7445,11621,Control,0
7446,4939,Control,0
7447,3922,Control,0
7448,8892,Treatment,0
7449,13877,Control,0
7450,8559,Control,0
7451,12347,Treatment,0
7452,19117,Treatment,0
7453,4175,Treatment,0
7454,10820,Treatment,1
7455,7879,Control,0
7456,1168,Control,0
7457,18726,Control,0
7458,16431,Treatment,0
7459,16094,Treatment,0
7460,21089,Control,0
7461,20133,Treatment,0
7462,11785,Treatment,0
7463,24555,Treatment,0
7464,6035,Control,1
7465,16952,Treatment,0
7466,4986,Treatment,0
7467,19180,Control,0
7468,3698,Control,1
7469,21514,Control,0
7470,23274,Control,0
7471,3614,Control,0
7472,13524,Treatment,0
7473,21778,Treatment,0
7474,8473,Control,0
7475,15861,Control,0
7476,21506,Control,0
7477,20570,Treatment,0
7478,8822,Treatment,0
7479,13686,Control,0
7480,24003,Control,0
7481,16900,Treatment,0
7482,4879,Control,0
7483,4209,Treatment,0
7484,13086,Control,0
7485,1637,Control,1
7486,7173,Treatment,0
7487,12051,Control,0
7488,489,Control,0
7489,20680,Treatment,0
7490,10025,Treatment,0
7491,14297,Control,0
7492,1291,Control,0
7493,4523,Control,0
7494,17134,Treatment,0
7495,24445,Treatment,0
7496,19102,Treatment,0
7497,280,Treatment,0
7498,22127,Treatment,0
7499,16797,Treatment,0
7500,385,Treatment,0
7501,11677,Control,1
7502,14495,Treatment,0
7503,12239,Control,1
7504,20823,Treatment,0
7505,2517,Treatment,0
7506,22962,Control,0
7507,16955,Control,0
7508,199,Treatment,0
7509,18734,Treatment,1
7510,18621,Control,0
7511,10915,Treatment,0
7512,265,Treatment,0
7513,6821,Treatment,0
7514,3617,Treatment,0
7515,23433,Treatment,0
7516,18054,Control,0
7517,20222,Control,0
7518,19707,Control,1
7519,11671,Treatment,0
7520,1022,Treatment,0
7521,9608,Treatment,0
7522,7583,Treatment,0
7523,16933,Control,0
7524,2274,Treatment,0
7525,3970,Control,0
7526,23015,Treatment,0
7527,14035,Control,0
7528,3266,Treatment,1
7529,18474,Treatment,0
7530,12097,Treatment,0
7531,4979,Control,0
7532,9025,Treatment,0
7533,12528,Control,0
7534,585,Treatment,0
7535,11415,Treatment,0
7536,5986,Control,0
7537,4529,Treatment,0
7538,7907,Treatment,0
7539,16002,Treatment,0
7540,7426,Treatment,0
7541,7488,Treatment,0
7542,1458,Control,0
7543,7244,Treatment,0
7544,3074,Treatment,0
7545,16633,Treatment,0
7546,10686,Control,0
7547,18252,Treatment,0
7548,5295,Control,0
7549,5691,Treatment,0
7550,3119,Treatment,0
7551,24608,Control,0
7552,10624,Treatment,1
7553,5557,Treatment,0
7554,19028,Control,0
7555,9842,Treatment,1
7556,17162,Control,0
7557,12573,Treatment,1
7558,17991,Control,0
7559,20078,Control,0
7560,13160,Treatment,0
7561,12206,Control,0
7562,19061,Control,0
7563,18675,Control,0
7564,19577,Treatment,0
7565,5943,Control,0
7566,19978,Treatment,0
7567,8649,Treatment,0
7568,22638,Control,0
7569,23674,Treatment,0
7570,23001,Treatment,0
7571,2796,Control,0
7572,17303,Treatment,0
7573,14897,Control,0
7574,16357,Treatment,0
7575,5844,Treatment,0
7576,18509,Control,0
7577,19441,Treatment,0
7578,22045,Control,0
7579,20426,Treatment,0
7580,19828,Control,0
7581,4416,Control,0
7582,2741,Treatment,0
7583,11574,Control,1
7584,6386,Treatment,0
7585,20699,Treatment,0
7586,10435,Control,0
7587,670,Control,1
7588,6012,Treatment,0
7589,13416,Treatment,0
7590,19476,Control,0
7591,22795,Control,0
7592,21033,Control,0
7593,17492,Control,0
7594,14922,Control,0
7595,12993,Control,0
7596,23916,Treatment,0
7597,8143,Treatment,0
7598,16007,Control,0
7599,299,Treatment,0
7600,4186,Control,0
7601,8704,Control,0
7602,14825,Control,0
7603,1522,Treatment,0
7604,16473,Control,0
7605,24162,Treatment,0
7606,1091,Control,0
7607,12810,Treatment,0
7608,21995,Control,0
7609,9522,Control,0
7610,11473,Treatment,0
7611,6693,Treatment,0
7612,12144,Treatment,0
7613,23491,Treatment,0
7614,23393,Treatment,0
7615,16276,Control,0
7616,22039,Treatment,0
7617,24381,Treatment,0
7618,6325,Control,0
7619,49,Treatment,0
7620,5486,Control,0
7621,2040,Treatment,0
7622,4733,Control,0
7623,10860,Treatment,0
7624,18977,Control,0
7625,303,Control,0
7626,296,Treatment,0
7627,20992,Treatment,0
7628,3170,Control,0
7629,266,Treatment,0
7630,15164,Control,0
7631,14721,Control,0
7632,6257,Treatment,0
7633,3418,Control,0
7634,5324,Control,0
7635,20544,Control,1
7636,20226,Control,0
7637,19398,Control,0
7638,15246,Treatment,0
7639,12526,Treatment,1
7640,121,Control,0
7641,8974,Treatment,0
7642,22290,Treatment,0
7643,18338,Treatment,0
7644,11386,Control,0
7645,1331,Treatment,0
7646,15127,Treatment,0
7647,16404,Treatment,0
7648,2203,Treatment,0
7649,24402,Treatment,0
7650,996,Control,0
7651,20344,Treatment,0
7652,9796,Treatment,0
7653,16837,Treatment,0
7654,15352,Control,1
7655,1114,Control,0
7656,8890,Control,0
7657,4334,Control,0
7658,13243,Control,0
7659,6580,Control,1
7660,3807,Treatment,0
7661,6939,Treatment,0
7662,19801,Control,0
7663,23258,Treatment,1
7664,17103,Control,0
7665,2586,Treatment,0
7666,11035,Treatment,0
7667,357,Treatment,0
7668,683,Control,1
7669,17662,Control,0
7670,5726,Control,1
7671,6219,Control,0
7672,11715,Treatment,1
7673,9950,Control,1
7674,21776,Control,0
7675,24626,Control,0
7676,15839,Treatment,1
7677,10264,Treatment,0
7678,2851,Control,0
7679,4169,Treatment,0
7680,15770,Treatment,0
7681,11706,Control,1
7682,4927,Treatment,0
7683,3965,Control,0
7684,17094,Treatment,0
7685,23207,Treatment,0
7686,10873,Treatment,0
7687,5670,Control,0
7688,11581,Treatment,0
7689,23818,Treatment,0
7690,18341,Control,0
7691,17272,Control,0
7692,23768,Control,0
7693,2914,Control,0
7694,15019,Treatment,0
7695,16365,Control,0
7696,7922,Control,0
7697,23566,Control,0
7698,6133,Treatment,0
7699,14354,Treatment,0
7700,668,Treatment,0
7701,21414,Treatment,0
7702,5932,Treatment,0
7703,22890,Control,0
7704,3185,Control,0
7705,13934,Treatment,0
7706,1274,Control,0
7707,22255,Treatment,0
7708,23272,Control,0
7709,13021,Treatment,0
7710,21870,Control,0
7711,3052,Control,0
7712,22402,Treatment,0
7713,16253,Treatment,0
7714,9243,Treatment,0
7715,11999,Treatment,0
7716,21781,Treatment,0
7717,23250,Control,0
7718,8052,Treatment,0
7719,8262,Control,0
7720,328,Treatment,0
7721,21930,Treatment,1
7722,13438,Control,0
7723,4889,Treatment,0
7724,20225,Treatment,0
7725,16730,Treatment,0
7726,20091,Control,0
7727,21701,Control,0
7728,15729,Treatment,1
7729,3741,Control,0
7730,2257,Treatment,1
7731,22292,Control,0
7732,1263,Control,0
7733,4476,Control,0
7734,5100,Treatment,0
7735,20613,Treatment,0
7736,18568,Treatment,0
7737,22393,Treatment,0
7738,3520,Treatment,0
7739,22657,Control,0
7740,1813,Treatment,0
7741,14110,Control,0
7742,10741,Control,0
7743,15080,Treatment,1
7744,15450,Treatment,0
7745,8189,Control,0
7746,17880,Treatment,0
7747,19675,Control,0
7748,16621,Control,0
7749,19594,Control,0
7750,18080,Treatment,0
7751,7891,Control,0
7752,23150,Treatment,0
7753,18872,Treatment,0
7754,23220,Control,0
7755,414,Control,0
7756,23707,Control,0
7757,23043,Control,0
7758,15762,Treatment,0
7759,7594,Control,0
7760,8228,Treatment,0
7761,5194,Treatment,0
7762,237,Treatment,0
7763,8375,Control,0
7764,9657,Control,0
7765,21727,Control,0
7766,13580,Control,0
7767,9362,Control,0
7768,215,Treatment,0
7769,5420,Control,0
7770,23459,Control,0
7771,18399,Control,0
7772,21392,Control,0
7773,20447,Control,0
7774,705,Control,0
7775,6343,Control,1
7776,4223,Control,0
7777,9909,Control,0
7778,596,Treatment,0
7779,14460,Treatment,0
7780,18092,Treatment,0
7781,575,Treatment,0
7782,4112,Treatment,0
7783,517,Treatment,0
7784,1471,Control,1
7785,16852,Treatment,0
7786,8858,Control,0
7787,19532,Control,0
7788,16853,Control,0
7789,5874,Treatment,0
7790,17092,Control,0
7791,15572,Treatment,0
7792,17248,Control,0
7793,12124,Treatment,0
7794,6290,Control,0
7795,15938,Treatment,0
7796,12323,Treatment,0
7797,9988,Control,0
7798,806,Treatment,0
7799,18895,Control,0
7800,23174,Treatment,0
7801,21442,Treatment,0
7802,11138,Control,0
7803,21837,Control,1
7804,13761,Treatment,0
7805,22881,Control,0
7806,14144,Treatment,0
7807,10322,Treatment,0
7808,22006,Treatment,0
7809,15519,Treatment,0
7810,22458,Treatment,0
7811,1002,Control,1
7812,9189,Treatment,0
7813,2988,Control,0
7814,13115,Treatment,0
7815,21747,Control,0
7816,13785,Control,0
7817,16565,Treatment,0
7818,638,Control,1
7819,7811,Treatment,0
7820,6813,Treatment,0
7821,1410,Treatment,0
7822,8452,Treatment,1
7823,10352,Treatment,0
7824,5649,Treatment,0
7825,4702,Treatment,0
7826,14640,Control,0
7827,10328,Control,0
7828,14265,Control,0
7829,12891,Control,0
7830,10058,Treatment,0
7831,815,Control,0
7832,2752,Control,0
7833,24887,Treatment,0
7834,8700,Control,0
7835,149,Control,0
7836,3489,Treatment,0
7837,6460,Treatment,0
7838,18943,Control,0
7839,7751,Control,0
7840,21457,Treatment,0
7841,6270,Control,0
7842,10327,Treatment,0
7843,1287,Treatment,0
7844,8636,Control,0
7845,11773,Treatment,0
7846,840,Control,1
7847,2331,Treatment,0
7848,9450,Control,0
7849,11110,Treatment,0
7850,13968,Control,0
7851,18981,Treatment,0
7852,19984,Treatment,0
7853,7602,Treatment,0
7854,804,Control,1
7855,23930,Control,0
7856,14624,Treatment,0
7857,23426,Treatment,0
7858,7417,Control,0
7859,9708,Treatment,0
7860,23327,Control,0
7861,11834,Treatment,0
7862,15815,Treatment,0
7863,270,Control,0
7864,1089,Control,0
7865,10711,Treatment,0
7866,22094,Treatment,0
7867,24141,Control,0
7868,14741,Control,0
7869,6120,Treatment,0
7870,4604,Control,0
7871,4764,Treatment,0
7872,12131,Treatment,0
7873,10522,Control,0
7874,805,Control,0
7875,8251,Treatment,0
7876,9224,Treatment,0
7877,1814,Control,0
7878,23978,Treatment,0
7879,5453,Control,0
7880,8441,Treatment,1
7881,8488,Control,1
7882,8821,Treatment,0
7883,11759,Control,1
7884,14296,Treatment,0
7885,7420,Treatment,0
7886,8201,Control,0
7887,19752,Treatment,0
7888,20161,Control,0
7889,23310,Treatment,0
7890,5729,Control,0
7891,18303,Treatment,0
7892,20007,Control,0
7893,10780,Control,0
7894,6903,Control,0
7895,18744,Treatment,0
7896,15687,Treatment,0
7897,5069,Control,0
7898,17414,Treatment,0
7899,9946,Treatment,0
7900,15765,Treatment,0
7901,12562,Control,0
7902,13610,Control,1
7903,1323,Control,0
7904,22622,Control,0
7905,6392,Control,0
7906,23626,Control,0
7907,11296,Treatment,0
7908,7083,Treatment,0
7909,3719,Treatment,0
7910,16025,Control,0
7911,21872,Treatment,0
7912,7217,Treatment,0
7913,2619,Treatment,0
7914,22233,Control,0
7915,5164,Treatment,1
7916,12175,Treatment,0
7917,12128,Treatment,0
7918,11826,Control,0
7919,22695,Control,0
7920,6492,Control,0
7921,18396,Treatment,0
7922,20636,Control,0
7923,1827,Control,0
7924,555,Control,0
7925,21865,Treatment,0
7926,11384,Treatment,0
7927,3721,Control,0
7928,10644,Treatment,0
7929,14383,Control,0
7930,4795,Treatment,1
7931,137,Treatment,0
7932,10666,Control,0
7933,22121,Treatment,0
7934,16018,Control,0
7935,2910,Treatment,0
7936,6350,Control,0
7937,17062,Treatment,0
7938,22095,Control,0
7939,6426,Treatment,0
7940,17016,Control,0
7941,6277,Treatment,0
7942,17049,Control,0
7943,9197,Control,0
7944,18789,Control,0
7945,1381,Control,0
7946,9607,Treatment,0
7947,9710,Treatment,0
7948,8601,Control,0
7949,5355,Treatment,1
7950,13230,Treatment,0
7951,1928,Control,0
7952,16012,Control,0
7953,15750,Control,1
7954,23040,Treatment,0
7955,20330,Treatment,0
7956,23093,Control,0
7957,9284,Control,0
7958,19606,Control,0
7959,22452,Control,0
7960,2939,Control,0
7961,19620,Control,0
7962,9959,Control,0
7963,22664,Treatment,0
7964,19863,Treatment,0
7965,22574,Control,0
7966,19424,Control,0
7967,23884,Control,0
7968,14129,Treatment,0
7969,10996,Treatment,0
7970,18939,Treatment,0
7971,17427,Treatment,1
7972,23240,Control,0
7973,9335,Treatment,0
7974,24455,Control,0
7975,3829,Control,0
7976,20634,Control,0
7977,14891,Treatment,0
7978,1440,Control,0
7979,23037,Treatment,1
7980,8742,Treatment,0
7981,21246,Treatment,0
7982,3959,Control,0
7983,7255,Treatment,1
7984,3908,Treatment,0
7985,13044,Control,0
7986,19011,Control,0
7987,403,Control,1
7988,15780,Treatment,0
7989,24809,Treatment,0
7990,7293,Control,1
7991,9005,Control,0
7992,23850,Treatment,0
7993,18979,Treatment,1
7994,21838,Control,1
7995,18198,Control,0
7996,15144,Treatment,0
7997,7439,Treatment,0
7998,924,Treatment,0
7999,20450,Control,0
8000,4188,Control,0
8001,169,Treatment,1
8002,400,Control,0
8003,16819,Control,0
8004,9626,Control,0
8005,10338,Control,0
8006,24738,Control,0
8007,11615,Treatment,0
8008,943,Control,0
8009,20535,Treatment,0
8010,3179,Control,0
8011,2801,Treatment,0
8012,4969,Control,0
8013,2764,Treatment,0
8014,154,Control,0
8015,9621,Treatment,0
8016,22024,Control,0
8017,3938,Treatment,0
8018,16154,Treatment,0
8019,15636,Control,0
8020,18348,Treatment,0
8021,12424,Treatment,0
8022,12851,Control,1
8023,23964,Control,0
8024,3919,Control,1
8025,1742,Treatment,0
